ticket_id,material_id,material_category,qty_used,qty_returned,unit_price
TK002917,MAT0030,工具,1.2,1.5,339.71
TK002917,MAT0018,绝缘材料,5.1,0.0,226.84
TK002918,MAT0041,机械零件,1.4,0.0,320.14
TK002919,MAT0047,线缆,11.6,0.0,61.2
TK002919,MAT0030,辅材,1.2,0.0,80.2
TK002919,MAT0049,绝缘材料,9.5,0.0,192.49
TK002919,MAT0047,电气元件,3.3,0.0,133.4
TK002920,MAT0012,电气元件,0.8,0.0,169.96
TK002920,MAT0027,机械零件,18.5,0.0,86.1
TK002920,MAT0012,绝缘材料,2.1,0.0,459.72
TK002920,MAT0048,工具,9.2,0.0,330.21
TK002922,MAT0008,线缆,11.9,1.9,227.14
TK002922,MAT0022,线缆,12.8,0.0,54.53
TK002922,MAT0022,机械零件,18.6,0.0,160.31
TK002923,MAT0039,绝缘材料,5.6,0.0,467.06
TK002924,MAT0018,电气元件,13.8,0.0,246.06
TK002924,MAT0019,机械零件,3.2,0.0,20.55
TK002924,MAT0009,电气元件,8.4,0.0,422.87
TK002924,MAT0045,线缆,10.7,0.0,161.63
TK002925,MAT0015,工具,19.5,0.0,278.21
TK002926,MAT0044,绝缘材料,16.7,0.7,350.76
TK002926,MAT0024,辅材,4.1,0.0,189.14
TK002926,MAT0007,机械零件,9.6,0.0,217.58
TK002927,MAT0048,工具,3.5,0.0,424.89
TK002927,MAT0042,绝缘材料,10.4,0.0,395.64
TK002927,MAT0028,辅材,2.1,0.0,20.23
TK002927,MAT0050,电气元件,12.9,0.0,350.01
TK002928,MAT0050,绝缘材料,0.8,0.0,41.64
TK002928,MAT0017,机械零件,6.0,1.0,108.94
TK002928,MAT0029,机械零件,12.6,0.0,155.54
TK002928,MAT0016,线缆,4.3,0.0,458.86
TK002928,MAT0027,机械零件,13.7,0.0,102.72
TK002929,MAT0013,绝缘材料,7.2,0.0,49.47
TK002929,MAT0038,线缆,15.2,0.0,189.46
TK002930,MAT0025,工具,6.2,0.6,102.73
TK002930,MAT0024,工具,18.0,0.0,446.44
TK002930,MAT0017,辅材,17.8,0.0,376.69
TK002930,MAT0035,电气元件,16.2,0.0,438.42
TK002931,MAT0035,电气元件,3.9,0.0,257.56
TK002931,MAT0045,工具,3.3,0.0,499.89
TK002931,MAT0042,线缆,6.3,0.0,294.75
TK002931,MAT0021,线缆,6.3,0.0,345.8
TK002931,MAT0027,机械零件,13.7,0.0,25.57
TK002932,MAT0041,机械零件,12.4,0.0,430.36
TK002932,MAT0011,线缆,1.9,0.0,439.44
TK002932,MAT0017,电气元件,1.4,0.0,31.46
TK002933,MAT0045,工具,5.0,0.0,369.62
TK002933,MAT0022,辅材,8.1,0.0,5.57
TK002934,MAT0030,线缆,11.2,0.0,309.2
TK002934,MAT0006,机械零件,15.9,0.0,57.98
TK002934,MAT0002,绝缘材料,14.8,0.0,351.72
TK002935,MAT0013,线缆,5.5,0.0,90.26
TK002936,MAT0007,辅材,12.1,0.0,400.58
TK002937,MAT0016,线缆,10.4,0.0,87.68
TK002937,MAT0004,绝缘材料,13.8,0.0,154.12
TK002937,MAT0046,工具,8.9,0.0,130.1
TK002938,MAT0032,电气元件,17.0,0.0,169.9
TK002938,MAT0045,工具,4.8,0.0,89.23
TK002938,MAT0006,工具,9.2,0.5,395.98
TK002939,MAT0027,机械零件,14.5,1.1,354.9
TK002939,MAT0040,线缆,12.2,0.0,35.68
TK002939,MAT0020,线缆,17.8,0.0,432.69
TK002939,MAT0045,辅材,1.8,0.0,225.19
TK002941,MAT0034,辅材,5.0,0.0,155.92
TK002941,MAT0007,辅材,19.9,0.0,477.69
TK002941,MAT0029,电气元件,6.4,0.0,60.72
TK002942,MAT0046,工具,8.2,0.0,403.68
TK002942,MAT0001,机械零件,11.8,0.5,249.11
TK002942,MAT0020,机械零件,17.0,0.0,216.05
TK002942,MAT0033,电气元件,10.6,1.5,84.43
TK002942,MAT0006,绝缘材料,13.4,0.0,157.46
TK002944,MAT0044,机械零件,7.8,0.0,206.88
TK002944,MAT0029,机械零件,16.9,0.0,325.89
TK002945,MAT0038,绝缘材料,5.3,0.0,260.36
TK002945,MAT0017,电气元件,15.7,0.1,147.23
TK002945,MAT0033,工具,6.8,0.7,74.94
TK002946,MAT0008,工具,8.9,0.0,130.92
TK002946,MAT0036,工具,1.2,0.0,315.07
TK002946,MAT0032,绝缘材料,9.7,0.0,141.21
TK002946,MAT0015,绝缘材料,5.8,1.3,12.94
TK002946,MAT0039,线缆,7.0,0.0,13.34
TK002947,MAT0008,工具,18.2,0.0,116.26
TK002947,MAT0047,绝缘材料,13.9,0.4,424.76
TK002948,MAT0005,辅材,0.9,0.0,184.74
TK002948,MAT0021,辅材,18.6,0.0,111.86
TK002948,MAT0004,机械零件,14.5,1.3,46.04
TK002949,MAT0027,辅材,1.6,0.0,76.62
TK002949,MAT0029,绝缘材料,0.7,0.0,206.2
TK002951,MAT0046,工具,2.7,0.0,28.79
TK002951,MAT0042,绝缘材料,9.6,0.0,179.15
TK002951,MAT0009,辅材,6.4,0.0,71.88
TK002951,MAT0020,线缆,13.0,1.5,37.03
TK002952,MAT0042,工具,18.9,0.0,236.0
TK002953,MAT0038,辅材,12.9,0.0,368.46
TK002953,MAT0043,线缆,7.9,0.0,326.93
TK002953,MAT0044,工具,4.2,0.0,303.77
TK002953,MAT0047,绝缘材料,6.1,1.4,178.25
TK002953,MAT0028,工具,3.3,0.0,25.08
TK002954,MAT0019,辅材,6.1,1.3,131.4
TK002954,MAT0019,工具,9.5,0.0,478.65
TK002955,MAT0026,机械零件,4.2,0.0,25.74
TK002955,MAT0038,绝缘材料,14.0,0.0,171.86
TK002956,MAT0033,辅材,11.0,0.0,91.42
TK002957,MAT0040,工具,13.5,0.0,25.23
TK002957,MAT0010,电气元件,10.8,0.0,495.94
TK002958,MAT0025,线缆,7.8,0.0,266.1
TK002958,MAT0036,辅材,13.3,0.0,361.95
TK002959,MAT0042,机械零件,16.3,0.0,363.55
TK002959,MAT0031,电气元件,7.2,0.0,28.98
TK002959,MAT0022,线缆,2.2,0.9,411.28
TK002959,MAT0004,辅材,10.4,0.0,403.67
TK002959,MAT0016,机械零件,6.1,0.0,56.86
TK002961,MAT0039,工具,12.3,0.0,262.69
TK002964,MAT0044,绝缘材料,6.7,1.4,489.32
TK002964,MAT0006,辅材,7.6,1.7,123.22
TK002967,MAT0017,绝缘材料,18.3,0.0,75.1
TK002967,MAT0021,电气元件,7.0,0.0,391.38
TK002967,MAT0010,线缆,8.8,0.0,275.98
TK002967,MAT0008,绝缘材料,11.6,0.0,306.72
TK002967,MAT0022,机械零件,3.3,1.5,114.76
TK002968,MAT0005,工具,2.5,0.0,449.75
TK002968,MAT0048,工具,19.1,0.0,397.1
TK002968,MAT0040,辅材,0.7,0.0,38.22
TK002968,MAT0024,绝缘材料,10.5,1.5,133.92
TK002969,MAT0035,工具,6.0,0.0,159.26
TK002969,MAT0035,机械零件,5.0,0.0,331.13
TK002969,MAT0030,线缆,12.9,0.0,480.46
TK002969,MAT0011,电气元件,4.4,1.6,59.51
TK002969,MAT0013,线缆,4.1,1.8,132.44
TK002971,MAT0005,工具,16.5,0.0,265.99
TK002971,MAT0009,线缆,3.2,0.0,260.44
TK002971,MAT0036,电气元件,16.4,0.0,242.61
TK002971,MAT0026,线缆,8.2,0.0,195.44
TK002971,MAT0028,辅材,0.5,0.0,98.33
TK002972,MAT0045,电气元件,18.4,0.0,219.38
TK002972,MAT0047,线缆,10.0,0.0,371.01
TK002972,MAT0018,线缆,16.2,0.0,92.88
TK002972,MAT0016,绝缘材料,4.1,0.0,353.83
TK002973,MAT0022,工具,10.1,0.9,147.33
TK002973,MAT0047,工具,2.4,0.0,433.3
TK002973,MAT0002,线缆,4.2,0.0,175.49
TK002973,MAT0023,辅材,13.4,0.0,327.65
TK002974,MAT0026,工具,19.4,0.0,72.51
TK002974,MAT0048,线缆,15.4,0.0,220.84
TK002975,MAT0046,电气元件,10.3,0.0,99.0
TK002975,MAT0001,机械零件,4.2,0.0,477.62
TK002975,MAT0023,线缆,10.8,0.0,197.13
TK002975,MAT0018,电气元件,18.0,0.0,371.33
TK002978,MAT0010,绝缘材料,14.9,0.0,432.15
TK002978,MAT0032,电气元件,2.7,0.0,26.64
TK002980,MAT0040,电气元件,15.6,0.0,27.51
TK002980,MAT0047,工具,11.5,0.0,259.71
TK002981,MAT0050,电气元件,13.3,0.0,488.14
TK002981,MAT0048,电气元件,8.4,0.0,492.81
TK002981,MAT0025,工具,18.8,0.0,20.72
TK002982,MAT0036,辅材,5.0,0.0,93.43
TK002982,MAT0019,机械零件,0.9,1.7,172.58
TK002982,MAT0049,绝缘材料,9.3,0.0,148.98
TK002983,MAT0016,电气元件,7.6,1.6,404.58
TK002983,MAT0010,线缆,3.9,0.0,104.25
TK002983,MAT0003,线缆,19.6,0.0,422.13
TK002983,MAT0039,辅材,2.7,0.0,31.84
TK002983,MAT0048,工具,6.9,0.0,148.27
TK002984,MAT0043,绝缘材料,3.8,0.0,275.66
TK002984,MAT0001,绝缘材料,12.9,0.0,295.7
TK002984,MAT0020,绝缘材料,16.9,0.0,448.94
TK002984,MAT0022,辅材,13.8,0.0,317.43
TK002986,MAT0048,绝缘材料,16.6,0.0,271.78
TK002986,MAT0018,辅材,1.6,1.7,62.88
TK002986,MAT0027,绝缘材料,15.1,0.0,15.12
TK002986,MAT0015,辅材,11.2,0.0,220.35
TK002986,MAT0049,线缆,18.1,0.3,41.28
TK002987,MAT0029,工具,18.5,0.0,72.53
TK002987,MAT0013,绝缘材料,12.5,0.0,117.05
TK002987,MAT0005,电气元件,11.3,0.0,431.17
TK002988,MAT0008,线缆,17.5,0.0,105.48
TK002989,MAT0028,机械零件,19.1,0.0,396.48
TK002989,MAT0045,线缆,18.8,0.0,108.12
TK002990,MAT0042,线缆,2.4,0.0,38.82
TK002990,MAT0029,工具,19.4,0.0,114.75
TK002990,MAT0049,电气元件,6.0,0.0,463.69
TK002990,MAT0008,工具,10.3,0.0,125.4
TK002991,MAT0041,绝缘材料,18.9,0.0,421.78
TK002992,MAT0050,机械零件,2.5,0.0,276.23
TK002992,MAT0027,线缆,12.7,0.0,17.61
TK002994,MAT0008,机械零件,7.4,1.3,382.71
TK002994,MAT0038,绝缘材料,14.1,0.0,180.37
TK002995,MAT0002,工具,5.4,0.0,277.57
TK002995,MAT0043,绝缘材料,19.8,0.0,419.65
TK002995,MAT0028,线缆,2.3,0.0,484.82
TK002995,MAT0011,机械零件,7.7,0.0,157.66
TK002995,MAT0039,绝缘材料,1.0,0.1,130.38
TK002998,MAT0030,绝缘材料,13.6,0.0,96.12
TK002998,MAT0048,线缆,15.6,1.7,92.92
TK002998,MAT0026,线缆,14.1,0.5,102.66
TK002999,MAT0020,工具,16.9,1.3,362.93
TK002999,MAT0039,机械零件,1.3,0.0,331.46
TK002999,MAT0039,线缆,9.1,0.0,160.32
TK002999,MAT0011,机械零件,19.6,0.0,359.99
TK003000,MAT0009,工具,3.1,1.1,144.8
TK003000,MAT0008,线缆,15.5,0.0,91.67
TK003001,MAT0047,电气元件,2.1,0.0,45.68
TK003002,MAT0013,绝缘材料,8.0,0.0,210.86
TK003003,MAT0010,机械零件,13.5,0.0,167.11
TK003003,MAT0009,辅材,10.6,0.0,283.5
TK003003,MAT0029,辅材,1.9,0.0,207.99
TK003003,MAT0045,线缆,10.9,1.1,449.65
TK003004,MAT0035,机械零件,9.8,0.0,223.12
TK003005,MAT0021,辅材,6.0,0.0,285.78
TK003006,MAT0033,机械零件,13.4,0.0,105.74
TK003008,MAT0015,绝缘材料,1.7,1.6,436.55
TK003008,MAT0006,绝缘材料,5.4,0.0,269.07
TK003008,MAT0044,线缆,6.4,0.0,331.58
TK003009,MAT0015,电气元件,18.1,0.0,73.4
TK003010,MAT0001,工具,3.4,0.0,167.19
TK003010,MAT0017,电气元件,19.5,0.0,48.69
TK003011,MAT0014,辅材,16.5,0.0,5.07
TK003011,MAT0027,机械零件,15.5,0.0,56.01
TK003012,MAT0009,线缆,3.0,0.0,75.15
TK003012,MAT0038,辅材,4.1,0.0,158.32
TK003013,MAT0018,机械零件,2.2,0.0,94.21
TK003013,MAT0033,工具,8.6,0.0,211.25
TK003013,MAT0041,工具,15.3,0.0,159.54
TK003013,MAT0034,机械零件,8.2,0.0,337.57
TK003013,MAT0037,电气元件,16.4,0.0,43.71
TK003014,MAT0020,线缆,5.9,0.0,452.58
TK003015,MAT0029,辅材,19.0,0.0,105.9
TK003015,MAT0005,绝缘材料,18.7,0.0,497.98
TK003015,MAT0037,电气元件,16.1,1.3,233.81
TK003015,MAT0042,线缆,17.9,0.0,339.67
TK003015,MAT0037,电气元件,11.0,0.0,442.03
TK003016,MAT0019,绝缘材料,7.0,0.0,474.25
TK003016,MAT0032,线缆,7.6,1.0,410.91
TK003016,MAT0003,线缆,15.8,0.4,128.16
TK003016,MAT0050,机械零件,17.4,0.0,350.22
TK003016,MAT0027,辅材,10.5,0.9,469.71
TK003017,MAT0026,机械零件,17.0,0.0,50.12
TK003017,MAT0032,工具,14.2,1.5,178.46
TK003017,MAT0044,线缆,16.1,1.2,97.3
TK003018,MAT0030,绝缘材料,2.9,0.0,93.96
TK003018,MAT0037,线缆,13.5,0.0,303.0
TK003018,MAT0026,绝缘材料,19.3,0.0,319.37
TK003018,MAT0013,绝缘材料,4.0,0.0,244.9
TK003018,MAT0029,电气元件,4.8,0.6,105.27
TK003019,MAT0020,工具,9.0,0.0,268.88
TK003019,MAT0009,辅材,5.1,0.7,229.01
TK003019,MAT0044,辅材,18.3,1.5,312.78
TK003019,MAT0027,电气元件,13.3,0.0,480.94
TK003019,MAT0018,辅材,7.8,0.0,67.55
TK003020,MAT0048,绝缘材料,3.6,0.0,115.9
TK003020,MAT0018,线缆,5.5,0.0,48.42
TK003020,MAT0037,绝缘材料,1.0,0.0,190.68
TK003020,MAT0039,绝缘材料,15.8,0.0,320.08
TK003020,MAT0015,电气元件,7.2,0.0,397.55
TK003021,MAT0020,辅材,1.6,0.0,246.06
TK003021,MAT0036,绝缘材料,7.6,0.0,447.09
TK003021,MAT0038,辅材,5.9,0.2,484.57
TK003021,MAT0028,绝缘材料,15.1,1.4,352.11
TK003021,MAT0011,辅材,14.1,0.0,126.12
TK003022,MAT0018,辅材,14.4,0.8,39.99
TK003022,MAT0007,电气元件,9.1,1.0,145.72
TK003023,MAT0020,辅材,15.0,0.0,245.92
TK003024,MAT0020,线缆,11.9,0.0,296.05
TK003024,MAT0019,绝缘材料,13.9,0.0,9.7
TK003024,MAT0039,辅材,5.4,0.0,220.72
TK003025,MAT0030,绝缘材料,3.3,0.9,412.9
TK003026,MAT0031,机械零件,3.3,0.0,60.86
TK003026,MAT0007,工具,18.0,0.0,128.54
TK003027,MAT0032,线缆,19.1,0.0,483.06
TK003027,MAT0012,绝缘材料,15.8,0.0,342.54
TK003028,MAT0023,工具,3.5,0.0,301.75
TK003028,MAT0023,辅材,16.9,0.0,266.63
TK003029,MAT0030,电气元件,6.9,0.0,377.76
TK003030,MAT0034,机械零件,11.3,0.0,378.97
TK003030,MAT0012,电气元件,13.2,0.0,72.84
TK003030,MAT0027,工具,12.4,1.5,12.36
TK003030,MAT0048,辅材,4.4,1.8,325.55
TK003032,MAT0033,机械零件,4.0,0.0,122.66
TK003032,MAT0038,绝缘材料,11.0,0.0,50.97
TK003032,MAT0005,辅材,19.1,1.5,321.09
TK003032,MAT0049,机械零件,7.2,0.0,179.28
TK003032,MAT0019,线缆,15.5,0.0,218.98
TK003033,MAT0039,辅材,4.1,0.0,279.71
TK003033,MAT0004,工具,19.8,0.0,128.66
TK003034,MAT0047,辅材,14.6,0.0,45.93
TK003034,MAT0030,辅材,1.4,0.0,154.66
TK003034,MAT0044,线缆,15.9,0.0,317.31
TK003034,MAT0019,工具,9.5,0.3,491.84
TK003035,MAT0037,工具,1.8,0.0,19.99
TK003035,MAT0018,机械零件,19.7,1.9,7.1
TK003035,MAT0016,工具,0.6,0.1,290.82
TK003035,MAT0010,绝缘材料,16.4,0.0,482.73
TK003036,MAT0037,辅材,11.6,1.6,384.36
TK003037,MAT0012,绝缘材料,13.5,1.7,108.43
TK003037,MAT0046,电气元件,17.6,0.0,373.76
TK003037,MAT0008,绝缘材料,12.6,0.3,110.64
TK003037,MAT0018,绝缘材料,6.2,0.0,135.41
TK003037,MAT0046,电气元件,13.2,0.0,448.53
TK003038,MAT0011,线缆,5.9,0.0,84.54
TK003038,MAT0002,辅材,17.3,0.0,37.76
TK003039,MAT0003,机械零件,17.0,0.0,262.02
TK003039,MAT0010,机械零件,9.9,0.0,138.06
TK003039,MAT0014,工具,10.1,0.0,52.92
TK003039,MAT0030,辅材,3.6,0.0,73.33
TK003040,MAT0039,绝缘材料,3.2,0.0,247.99
TK003040,MAT0024,工具,7.2,0.0,496.34
TK003040,MAT0006,电气元件,3.4,0.0,176.1
TK003040,MAT0024,线缆,16.2,0.0,399.69
TK003040,MAT0007,机械零件,8.4,0.0,189.79
TK003041,MAT0033,线缆,6.4,0.0,344.87
TK003042,MAT0048,辅材,12.8,0.0,156.04
TK003042,MAT0041,线缆,3.6,0.1,218.1
TK003042,MAT0043,电气元件,18.1,0.0,482.99
TK003042,MAT0008,线缆,15.0,0.0,172.3
TK003042,MAT0031,电气元件,10.7,0.3,427.18
TK003043,MAT0021,辅材,2.0,0.0,114.7
TK003043,MAT0016,工具,11.1,0.0,257.21
TK003044,MAT0030,辅材,14.3,0.0,161.19
TK003044,MAT0047,线缆,6.4,1.9,265.4
TK003044,MAT0014,辅材,11.0,1.4,113.8
TK003044,MAT0048,绝缘材料,12.0,0.0,215.12
TK003045,MAT0039,机械零件,15.6,0.0,18.89
TK003046,MAT0003,机械零件,19.0,0.0,68.01
TK003046,MAT0050,线缆,9.0,0.0,464.27
TK003046,MAT0020,机械零件,3.9,0.0,394.47
TK003047,MAT0023,辅材,6.4,0.0,117.35
TK003047,MAT0040,线缆,7.8,0.0,346.48
TK003047,MAT0032,机械零件,13.5,0.0,479.21
TK003047,MAT0017,机械零件,8.8,0.0,478.87
TK003047,MAT0009,电气元件,11.4,0.0,6.13
TK003048,MAT0021,机械零件,14.4,0.0,40.01
TK003049,MAT0044,电气元件,19.5,1.8,261.35
TK003049,MAT0045,电气元件,16.9,0.0,61.05
TK003049,MAT0006,工具,10.6,0.0,136.18
TK003049,MAT0037,电气元件,3.4,0.0,75.37
TK003050,MAT0036,电气元件,8.1,0.0,110.24
TK003050,MAT0012,绝缘材料,12.0,0.0,313.81
TK003050,MAT0011,机械零件,4.4,1.1,53.64
TK003050,MAT0002,机械零件,2.6,0.1,402.26
TK003051,MAT0046,机械零件,6.0,0.0,168.3
TK003051,MAT0048,机械零件,1.4,0.0,300.21
TK003053,MAT0033,辅材,6.4,0.0,153.47
TK003053,MAT0006,机械零件,4.2,1.2,277.59
TK003053,MAT0036,辅材,15.6,0.6,472.78
TK003053,MAT0036,绝缘材料,12.7,0.0,393.18
TK003054,MAT0039,绝缘材料,13.2,0.0,202.82
TK003054,MAT0022,线缆,6.5,0.0,387.38
TK003054,MAT0039,机械零件,5.0,0.0,357.43
TK003054,MAT0015,机械零件,15.8,0.0,449.71
TK003054,MAT0020,线缆,11.3,1.0,207.46
TK003055,MAT0025,绝缘材料,18.1,0.0,378.85
TK003055,MAT0041,电气元件,14.1,0.0,451.04
TK003055,MAT0026,绝缘材料,1.9,0.0,333.05
TK003055,MAT0040,线缆,5.3,0.0,443.38
TK003055,MAT0005,工具,16.3,0.0,395.77
TK003056,MAT0028,机械零件,0.9,0.0,219.22
TK003057,MAT0038,机械零件,10.9,0.0,498.05
TK003057,MAT0035,辅材,2.4,0.0,265.32
TK003057,MAT0019,工具,5.1,0.0,201.46
TK003057,MAT0013,电气元件,13.8,0.0,183.69
TK003058,MAT0004,电气元件,16.0,0.9,5.16
TK003058,MAT0013,电气元件,7.0,0.0,395.66
TK003058,MAT0018,线缆,6.6,0.0,148.54
TK003058,MAT0039,机械零件,4.5,0.0,156.3
TK003059,MAT0040,机械零件,18.9,0.0,490.99
TK003059,MAT0009,机械零件,4.9,0.0,183.96
TK003059,MAT0029,电气元件,1.7,1.8,330.88
TK003060,MAT0035,辅材,17.3,0.0,490.38
TK003060,MAT0003,线缆,3.9,0.0,482.24
TK003061,MAT0016,线缆,7.4,0.0,20.64
TK003061,MAT0011,工具,10.9,1.6,332.21
TK003062,MAT0031,线缆,19.8,1.4,409.04
TK003062,MAT0037,电气元件,9.6,0.0,86.85
TK003062,MAT0006,线缆,13.5,0.0,129.96
TK003063,MAT0013,机械零件,9.0,0.0,38.26
TK003063,MAT0035,电气元件,11.5,0.0,209.2
TK003064,MAT0024,绝缘材料,4.3,0.0,76.94
TK003065,MAT0049,机械零件,15.3,0.0,362.76
TK003066,MAT0013,辅材,12.7,0.0,381.41
TK003066,MAT0022,机械零件,11.1,0.0,421.65
TK003066,MAT0002,电气元件,6.5,0.0,118.96
TK003066,MAT0029,电气元件,6.3,0.0,322.53
TK003067,MAT0022,机械零件,6.8,1.1,8.11
TK003067,MAT0036,绝缘材料,7.6,0.0,313.87
TK003067,MAT0024,辅材,3.2,0.7,499.92
TK003067,MAT0017,工具,19.5,0.0,358.16
TK003069,MAT0038,机械零件,16.9,0.0,263.12
TK003071,MAT0032,绝缘材料,3.7,0.0,370.72
TK003071,MAT0037,辅材,10.8,0.0,12.73
TK003071,MAT0017,绝缘材料,8.2,0.0,365.15
TK003071,MAT0019,绝缘材料,16.7,0.0,170.31
TK003071,MAT0035,辅材,8.0,0.0,316.3
TK003072,MAT0037,机械零件,6.5,0.0,317.26
TK003072,MAT0037,电气元件,11.8,0.0,97.81
TK003072,MAT0045,线缆,19.8,0.0,136.73
TK003073,MAT0019,电气元件,18.5,0.0,201.69
TK003074,MAT0041,工具,17.7,0.0,233.7
TK003074,MAT0031,线缆,12.9,1.2,395.33
TK003074,MAT0044,绝缘材料,19.5,0.0,464.72
TK003074,MAT0003,机械零件,16.6,0.0,262.15
TK003075,MAT0030,电气元件,7.2,0.0,493.36
TK003075,MAT0045,绝缘材料,16.7,0.0,20.91
TK003075,MAT0004,电气元件,2.3,0.0,146.3
TK003075,MAT0031,机械零件,7.7,0.0,449.61
TK003075,MAT0040,电气元件,19.9,1.8,258.41
TK003076,MAT0048,电气元件,18.9,0.0,259.61
TK003076,MAT0001,线缆,7.0,0.0,100.15
TK003078,MAT0001,线缆,6.5,0.0,246.17
TK003078,MAT0047,辅材,11.7,0.0,398.27
TK003078,MAT0040,绝缘材料,12.2,0.0,250.21
TK003078,MAT0044,线缆,17.8,0.0,360.8
TK003079,MAT0036,线缆,10.1,0.0,392.29
TK003079,MAT0005,绝缘材料,6.2,0.0,495.95
TK003079,MAT0043,电气元件,13.5,0.0,5.85
TK003080,MAT0044,工具,3.3,0.0,419.26
TK003080,MAT0024,工具,9.0,0.0,122.16
TK003080,MAT0014,工具,17.3,0.0,35.43
TK003081,MAT0014,绝缘材料,9.0,0.0,51.28
TK003081,MAT0047,电气元件,16.8,0.0,46.39
TK003081,MAT0047,机械零件,8.1,0.0,454.05
TK003082,MAT0046,线缆,2.1,0.0,82.54
TK003082,MAT0023,工具,0.9,0.0,380.61
TK003083,MAT0048,工具,10.5,0.0,203.54
TK003083,MAT0017,机械零件,10.4,0.0,244.48
TK003083,MAT0012,辅材,16.3,1.4,328.52
TK003084,MAT0032,电气元件,4.8,1.8,254.7
TK003085,MAT0035,绝缘材料,1.2,0.0,357.83
TK003085,MAT0001,线缆,15.3,0.0,433.55
TK003085,MAT0048,工具,7.3,0.0,103.32
TK003086,MAT0002,绝缘材料,11.4,0.7,417.61
TK003086,MAT0011,线缆,13.6,0.0,441.75
TK003086,MAT0022,线缆,8.9,1.7,439.09
TK003086,MAT0027,机械零件,4.7,0.0,60.84
TK003086,MAT0020,辅材,16.7,0.0,356.98
TK003087,MAT0028,辅材,13.1,0.0,346.36
TK003087,MAT0029,线缆,14.4,0.0,328.52
TK003087,MAT0032,工具,15.9,0.0,155.61
TK003087,MAT0028,绝缘材料,19.1,0.0,251.67
TK003088,MAT0029,线缆,15.0,0.0,257.42
TK003088,MAT0001,工具,8.4,0.0,454.21
TK003089,MAT0033,辅材,5.9,0.0,293.28
TK003090,MAT0013,工具,15.8,0.0,411.46
TK003090,MAT0028,工具,17.8,0.0,103.67
TK003090,MAT0014,绝缘材料,2.8,0.0,147.23
TK003090,MAT0047,电气元件,8.7,0.0,337.35
TK003091,MAT0025,机械零件,15.2,0.0,450.43
TK003091,MAT0017,机械零件,2.1,1.1,371.07
TK003091,MAT0044,工具,1.3,0.0,209.57
TK003091,MAT0028,线缆,16.9,0.0,117.74
TK003093,MAT0043,工具,18.9,0.0,143.37
TK003093,MAT0028,机械零件,7.4,0.0,245.96
TK003093,MAT0017,机械零件,2.6,0.0,125.38
TK003094,MAT0030,线缆,1.5,0.0,277.19
TK003094,MAT0036,线缆,14.2,0.0,19.64
TK003095,MAT0050,工具,1.6,0.0,148.91
TK003095,MAT0001,工具,6.1,0.0,439.09
TK003096,MAT0021,机械零件,10.3,1.1,142.65
TK003096,MAT0004,电气元件,19.7,0.0,124.22
TK003098,MAT0009,辅材,6.6,0.0,360.23
TK003098,MAT0005,绝缘材料,8.9,0.0,353.48
TK003098,MAT0030,电气元件,14.2,0.0,85.75
TK003098,MAT0022,机械零件,1.8,1.3,98.72
TK003099,MAT0042,辅材,6.5,0.0,399.36
TK003099,MAT0049,电气元件,15.4,0.0,152.89
TK003100,MAT0028,机械零件,1.5,0.0,94.76
TK003100,MAT0020,电气元件,14.4,0.0,262.94
TK003100,MAT0008,线缆,2.4,0.0,214.59
TK003100,MAT0013,辅材,10.8,0.0,348.34
TK003101,MAT0031,线缆,2.5,0.0,118.52
TK003101,MAT0014,机械零件,11.6,0.0,410.16
TK003101,MAT0031,辅材,19.3,1.1,149.12
TK003102,MAT0045,辅材,16.9,0.0,222.97
TK003102,MAT0027,工具,3.3,0.0,457.95
TK003103,MAT0029,绝缘材料,8.9,0.0,314.02
TK003104,MAT0009,工具,12.9,0.0,306.03
TK003104,MAT0028,辅材,12.9,0.0,129.9
TK003104,MAT0039,电气元件,5.0,0.0,82.07
TK003107,MAT0032,线缆,17.5,0.0,444.66
TK003107,MAT0009,绝缘材料,10.4,0.0,335.51
TK003107,MAT0045,线缆,12.4,0.0,439.76
TK003107,MAT0021,电气元件,12.2,0.0,461.84
TK003107,MAT0006,绝缘材料,4.4,0.7,434.46
TK003108,MAT0016,线缆,4.6,0.0,223.78
TK003108,MAT0005,线缆,17.8,0.0,334.14
TK003108,MAT0009,辅材,7.6,0.0,495.99
TK003108,MAT0024,工具,8.4,0.3,415.16
TK003110,MAT0014,线缆,2.1,0.0,354.14
TK003110,MAT0022,电气元件,3.4,0.0,227.84
TK003110,MAT0008,绝缘材料,9.1,0.0,204.89
TK003111,MAT0031,电气元件,17.1,0.0,258.0
TK003111,MAT0002,辅材,13.4,0.0,314.88
TK003111,MAT0033,辅材,7.6,0.0,228.64
TK003112,MAT0035,电气元件,15.3,0.0,491.15
TK003112,MAT0002,辅材,13.5,0.0,50.46
TK003112,MAT0009,绝缘材料,19.0,0.0,204.13
TK003113,MAT0024,绝缘材料,16.3,0.0,14.32
TK003113,MAT0001,工具,9.7,0.0,400.38
TK003113,MAT0024,绝缘材料,17.2,1.7,375.3
TK003113,MAT0033,辅材,9.7,0.0,359.36
TK003115,MAT0004,线缆,5.1,1.1,487.51
TK003115,MAT0032,辅材,11.1,0.7,259.01
TK003116,MAT0005,电气元件,1.4,0.6,250.74
TK003116,MAT0008,绝缘材料,5.7,0.5,263.74
TK003116,MAT0001,绝缘材料,10.2,0.0,483.26
